100800	4989392
100800	8078586
100800	16411219
100800	7913883
100800	8923856
100800	149212
100800	11186940
100800	3591840
100800	2260574
100800	2785882
100800	15372518
100800	7758520
100800	9797588
100800	3945286
100800	12397172
100800	15517832
100800	8012398
100800	1952787
100800	5480962
100800	18698630
100800	8585566
100800	8834055
100800	7966194
100800	17879967
100800	868806
100800	14702637
100800	1453438
100820	6674114
100820	1854707
100820	14144120
100820	3988295
100820	2304823
100820	2275931
100820	3820439
100820	5804036
100820	6694722
101000	1456285
101000	19476995
101000	12136076
101000	12235555
101000	11732488
101000	21451418
101000	12473765
101000	15190457
101000	14569124
101000	15994874
101000	8318482
101000	8451014
101000	12960214
101000	8304846
101000	3100017
101000	11342693
101000	6798843
101000	10569966
101000	1484939
101000	1479599
101000	1479598
101000	17307835
101000	9643284
101000	19880713
101000	83481
101000	20769855
101000	11425952
101000	9207339
101000	2705922
101000	6774282
101000	9225971
101000	10771486
101000	7479890
101000	9811917
101000	3098672
101000	2310328
101000	4975015
101000	3125435
101000	7057963
101000	2282716
101000	17353411
101000	12011146
101000	5674095
101000	3185841
101000	5304294
101000	14205096
101000	1496982
101000	7747758
101000	8751853
101000	1789288
101000	3097542
101000	4977648
101000	9811925
101000	1745350
101000	7485365
101000	8379998
101000	2105641
101000	2888021
101000	8755919
101000	8414026
101000	3092103
101000	3105060
101000	805367
101000	15235024
101000	8102569
101000	3134615
101000	1496981
101000	9863591
101000	4990044
101120	4253694
101200	3742849
101200	16969861
101200	13801313
101200	9664610
101200	7674004
101200	925743
101200	8456856
101200	7645606
101200	2405668
101200	7573165
101200	1303629
101200	8434630
101200	13613870
101200	5493837
101200	4460868
101200	12900791
101200	2774006
101200	23495236
101200	5479478
101200	16876521
101200	1621762
101200	10067911
101200	1642807
101200	7065003
101200	9502772
101200	16440883
101200	3674108
101200	20124286
101200	8673103
101200	9002682
101200	9973282
101200	7668257
101200	3351902
101200	7802047
101200	16691624
101200	8683284
101200	3359672
101200	5938051
101200	2851938
101200	8651276
101200	4248541
101200	9375719
101200	2065493
101200	10735635
101200	7719344
101400	5444587
101400	4393456
101400	7296937
101400	4073118
101400	8995765
101400	1433226
101400	7120316
101400	12116251
101400	11977182
101400	8988167
101400	862213
101400	8988166
101400	9792856
101400	7450776
101400	4643612
101400	16251895
101400	2845086
101400	2769726
101400	8188211
101400	7977380
101400	8698349
101400	2002481
101400	8968762
101400	1756600
101400	9585583
101400	8064818
101400	8266989
101400	7987323
101400	1877630
101400	17437280
101400	7783164
101400	4145271
101400	9792855
101600	7205899
101600	8841188
101600	8434615
101600	7327850
101600	712761
101600	856510
101600	10712195
101600	15996217
101600	3792393
101600	7719333
101600	5551881
101600	8644708
101600	7874169
101600	957376
101600	14427428
101600	8528214
101600	14316612
101600	9475590
101600	3342547
101600	7881412
101600	9475589
101600	14564217
101600	7719345
101600	4641185
101600	9475591
101600	7795583
101600	12400058
101600	1472357
101600	2208766
101600	9150725
101600	8939381
101600	7120318
101800	6020652
101800	3055990
101800	11200992
101800	1860254
101800	1110452
101800	22464252
101800	21651393
101800	5305130
101800	22464250
101800	669707
101800	5551869
101800	1342871
101800	2012131
101800	9039990
101805	8266994
101805	8826434
101840	4716729
101850	13116681
101850	9870680
101850	6221990
101850	4694520
101850	4449867
101850	8651714
101900	12542527
101900	13938495
102000	14314744
102100	5570364
102100	13974983
102150	1619638
102150	3989825
102150	15365463
102200	3950729
102200	17671221
102200	9851782
102200	11502816
102200	9589663
102200	10443675
102200	17299063
102200	5320367
102200	9141543
102200	21208107
102200	12107207
102200	17244780
102200	9920092
102200	10690880
102200	17360484
102200	11254676
102200	18200440
102200	20506337
102200	6723082
102200	11158006
102200	9589667
102200	18381572
102200	4843205
102200	8109184
102200	9100571
102200	2200621
102200	11701684
102200	11502813
102200	2773624
102200	9177361
102200	16189251
102200	11134164
102200	8514889
102200	17341560
102200	11081208
102200	16728643
102300	11160969
102300	8723377
102300	14592341
102300	1267623
102300	12764067
102300	21135386
102300	12913188
102300	15136682
102300	19704085
102300	12136060
102300	11704926
102300	15824258
102300	12761367
102300	10762522
102300	13726241
102300	15955944
102300	13469127
102300	19279021
102300	12068378
102300	16049930
102300	15505786
102300	15452299
102300	11087794
102300	11087794
102300	13651496
102300	17420405
102300	18070136
102300	15623686
102300	17242339
102300	8813218
102300	16624598
102300	16124010
102300	12205641
102300	17637780
102300	17485653
102300	20457962
102350	16190989
102350	4827369
102350	4381584
102350	18477153
102350	3610152
102350	1810986
102350	2326363
102370	11694546
102370	21683322
102370	3728563
102400	6038365
102400	14461884
102500	8445627
102500	17159511
102500	11343321
102500	1255314
102500	14303950
102500	3793511
102500	707523
102500	3409932
102500	9184252
102500	9184252
102500	9220203
102500	959555
102500	21712856
102500	18918373
102500	7778598
102500	4699178
102500	21378989
102500	7747781
102500	1749477
102500	15523657
102500	8276023
102500	4755026
102500	8203959
102500	9714016
102500	8723560
102500	21378985
102500	7158646
102500	3527178
102500	1249686
102510	7677153
102510	14985386
102520	4402497
102520	15316969
102520	12784306
102530	9207595
102530	17847006
102530	6380341
102530	6357995
102530	15533374
102530	4383
102530	3338587
102530	686404
102530	1349598
102530	596658
102530	12149515
102650	3725479
102660	2743266
102660	2227936
102700	3456164
102700	7371221
102700	19179314
102700	12089448
102700	3475710
102700	11435465
102700	1974554
102700	9758612
102700	8178821
102700	11807006
102700	9478961
102700	7570001
102700	8614422
102700	7570000
102700	18618
102700	6260402
102700	10021471
102700	372236
102700	110506
102700	4811750
102700	272665
102700	5493847
102700	518903
102700	6603477
102700	5501699
102700	4117846
102700	5366284
102700	498598
102700	9475605
102700	7485150
102700	1848369
102700	3781559
102700	6840756
102700	7749407
102700	3807953
102700	715439
102700	46025
102700	3946419
102700	6863546
102700	6156414
102700	479373
102700	2166947
102700	2783588
102700	477037
102700	8031011
102700	8023852
102700	8673127
102700	5413970
102700	6370091
102700	5822324
102700	7263861
102700	4125820
102700	475331
102700	978319
102700	974246
102700	38963
102700	6933468
102700	597863
102700	3260944
102700	3116034
102700	3571974
102700	3366897
102700	1089440
102700	7670465
102700	311004
102700	3304460
102700	9414266
102700	9108404
102700	3493485
102700	1089883
102700	980079
102700	4014441
102700	5144905
102700	11445793
102700	310515
102700	8227344
102700	6606796
102700	24216
102700	4815083
102700	8099155
102700	8051429
102700	8900089
102700	8120281
102700	3007108
102700	6198631
102700	12163459
102700	7731963
102700	4634454
102700	5003128
102700	6977542
102700	494270
102700	4810724
102700	7436484
102700	7241535
102730	7919352
102730	8213817
102730	3029177
102730	7440220
102730	6646173
102730	736030
102730	3949358
102730	7139940
102730	836588
102770	10996775
102770	4004819
102770	6326659
102770	11331279
102770	7224911
102770	6685253
102770	7201581
102770	6130241
102770	10086964
102770	11102975
102770	8486786
102770	1631143
102770	2365682
102770	2328996
102770	2345176
102770	2568582
102770	6707201
102770	6685252
102770	7365597
102800	4257922
102800	14149197
102900	9090535
102900	14300761
102900	7426754
103050	12833398
103050	18830228
103050	12070256
103050	1405483
103050	6150139
103050	3234432
103050	18524658
103050	10888601
103050	9266401
103050	2563072
103050	10090474
103050	15114530
103050	11042421
103050	9266351
103050	1302001
103100	4177586
103100	5838361
103100	3340290
103100	16775239
103200	11148491
103200	4721343
103200	17948485
103285	11528512
103285	20814947
103285	11929852
103285	10607963
103285	8456838
103285	17041931
103285	16724007
103285	16114047
103285	18603493
103285	11462173
103285	19530185
103300	6616945
103300	12707967
103300	3605955
103300	11837603
103300	21290964
103300	1121025
103300	5263276
103300	10232758
103300	880741
103420	962658
103470	666627
103470	4958935
103470	9158138
103500	9546825
103500	18510545
103500	6018993
103500	10851256
103500	8589691
103500	13985019
103580	12407707
103580	11073544
103580	3223496
103580	18372789
103580	15711092
103580	6267099
103580	7815417
103580	10566660
103580	6302127
103580	401530
103580	4359274
103580	5635160
103580	4309802
103580	8383205
103580	15070926
103580	7136683
103580	8989268
103580	6822662
103580	219026
103580	1083395
103580	14799100
103580	6252235
103580	10099144
103580	6247654
103580	6265935
103580	3089087
103580	6278930
103580	12970262
103580	2187341
103580	11254676
103580	1356667
103580	6325502
103580	14117275
103580	3210200
103580	17652219
103580	1621772
103580	6770678
103580	219790
103580	19858129
103580	2829196
103580	6301273
103580	6249307
103580	3934357
103580	3003142
103580	12970307
103580	7076801
103580	21549
103580	17962410
103580	14469327
103580	12970263
103580	11095461
103580	18182455
103580	230052
103580	198661
103580	6935665
103580	14430045
103580	2109828
103580	8444241
103580	8151649
103580	6773975
103580	2856889
103580	6287258
103580	2031618
103580	6344759
103580	6090498
103580	5125407
103580	2122458
103580	10322399
103580	3018580
103580	2993571
103580	657576
103580	931429
103580	7853365
103580	9671744
103780	11102287
103780	2339688
103780	6474187
103780	19193628
103780	17921519
103780	1969501
103780	1979357
103780	15731118
103780	9880654
103780	18541917
103780	15863807
103780	2882604
103780	2298906
103780	18319328
103780	16571603
103780	17928304
103780	10923994
103780	18276852
103780	12749054
103780	23239122
103780	12915525
103780	16385453
103780	17804423
103780	20332099
103780	10869113
103780	18056758
103780	8807664
103780	12215082
103780	15094791
103780	12665621
103780	9603607
103780	16000316
103780	18996923
103780	10089015
103780	11329392
103780	3189329
103780	16534506
103780	10819022
103780	15630072
103780	9603606
103780	758678
103780	10395222
103780	17923853
103780	4036659
103780	17250611
103780	15229186
103780	17622222
103900	11600544
103900	11549669
103900	7026592
103900	6268979
103900	8825044
103900	4346813
103900	7550315
103900	6987607
103900	8964867
103900	1731223
103900	9851772
103900	1472060
103900	12107222
103900	6018580
103900	7593610
103900	5793351
103900	10999827
103900	10852446
103900	10566645
103900	4288576
103920	75074
103920	382935
104000	7843038
104000	143244
104000	7903959
104000	7557966
104000	2916584
104000	16338213
104000	6231002
104000	9520023
104000	14418648
104000	17236136
104000	12880440
104000	20596022
104000	1575541
104000	87773
104000	15245428
104000	10942113
104000	2408426
104000	1361288
104000	1363876
104000	1968293
104100	7304669
104100	7577599
104100	20635335
104100	13834517
104100	8488878
104110	3813597
104130	830443
104130	8275563
104150	6187626
104150	6186903
104150	1269174
104150	6170120
104150	6172714
104150	12297623
104150	2436661
104150	6154931
104150	1379776
104150	1690155
104150	6192711
104150	6170978
104150	6167988
104150	7684942
104150	2452956
104150	6192439
104150	67170
104150	15626755
104150	18854864
104150	57576
104150	2580830
104150	15280901
104150	2431238
104150	6205824
104150	6182563
104150	6085063
104150	2436297
104150	2415443
104150	2435718
104150	18669658
104200	20773074
104200	7371220
104200	4010153
104200	11134255
104200	9269635
104200	626446
104200	17948465
104200	11044206
104290	15286158
104290	8496742
104290	14667076
104290	10695898
104290	1361034
104290	19996082
104290	15174025
104300	3257719
104300	10905250
104300	6992964
104300	2856948
104300	22784036
104300	19098903
104300	3690426
104300	2531979
104300	16040006
104300	2902440
104300	12490529
104300	16341549
104300	16567613
104300	10980749
104300	12212789
104300	12417360
104300	6738605
104300	3340281
104300	18802001
104300	10441572
104300	20554627
104300	2448646
104300	19822782
104300	18272374
104300	2901095
104300	21391232
104300	3277188
104300	363103
104300	384295
104300	8346443
104300	6881929
104300	18071042
104300	15455399
104300	22323736
104300	10986048
104300	10631151
104300	3495222
104300	12177374
104300	14583441
104300	19286555
104300	15668448
104300	3350531
104300	14872014
104300	8649554
104300	15159498
104300	8290042
104300	2035523
104300	2314579
104300	10631141
104300	2964224
104300	23704552
104300	16461860
104300	16082692
104300	1671712
104300	2563508
104300	7205322
104300	10735278
104300	10737127
104300	11673588
104300	85165
104300	16446437
104300	2035522
104300	15883264
104300	9122152
104300	19734902
104300	394671
104300	9241262
104300	15824371
104300	17756099
104300	5912002
104300	142459
104300	567976
104300	6228188
104300	10482953
104300	21460840
104300	16247771
104300	22278060
104300	11506396
104300	2528696
104300	22801501
104300	20697030
104300	16302009
104300	1520398
104300	16372134
104300	15024730
104300	12702875
104300	20826309
104300	22403391
104300	19734903
104300	7581446
104300	23704556
104300	16858073
104300	1492744
104300	21059989
104300	17420311
104300	16541076
104300	16541076
104300	17360687
104300	15714520
104300	14570706
104300	11875758
104300	12891359
104300	10391244
104300	15649702
104300	2457908
104300	9626772
104300	7023604
104300	9167474
104300	21148344
104300	16567017
104300	10699053
104300	6610841
104300	18854865
104300	14581683
104300	1302033
104300	1925564
104300	19198615
104300	10978362
104300	1678058
104300	6600923
104300	6538270
104300	17115048
104300	6102203
104300	22660329
104300	8658185
104300	12016588
104300	11500807
104300	12533085
104300	1867282
104300	16831961
104300	11735772
104300	19738170
104300	6536726
104300	23704553
104300	11436125
104300	15184629
104300	1676700
104300	19273754
104300	16908746
104300	8751868
104300	17553421
104300	21220680
104300	14533778
104300	19606474
104300	20167577
104300	7004610
104300	15060098
104300	17220890
104300	15365148
104300	16369530
104300	16226260
104300	19923550
104300	18836460
104300	14564669
104300	8756120
104300	10653020
104300	11844848
104300	16288313
104300	8035925
104300	10053018
104300	2395471
104300	2880399
104300	15731448
104300	17121991
104300	12709467
104300	16027741
104300	11914406
104300	10600748
104300	1939107
104300	2888020
104300	21823155
104300	6251745
104300	23704554
104300	17080199
104300	11005793
104300	9050898
104300	22033521
104300	3306405
104300	8411049
104300	23704555
104300	1763890
104300	474626
104300	6859040
104300	13844275
104300	7294063
104300	16401740
104300	12533083
104300	2970636
104300	8751438
104300	1908231
104300	20457965
104300	15023809
104300	11914421
104300	3662454
104300	3354615
104300	9653640
104300	21640374
104310	17310043
104310	15385439
104310	8346443
104310	3669048
104310	19734902
104310	2035524
104310	3197787
104310	11248079
104310	8592548
104310	14688411
104310	16401842
104310	11790235
104310	1349467
104310	1998342
104310	16288313
104310	16894123
104310	3422543
104310	20479234
104311	7550356
104311	15534188
104311	11710891
104311	21215373
104311	15115757
104311	15345711
104311	12484344
104311	8938131
104311	1850845
104311	16449386
104311	16449385
104311	8986743
104311	9246481
104311	9546792
104311	9521418
104311	9384602
104311	9539132
104311	10401002
104311	9915968
104311	15122701
104311	12691659
104311	10206645
104311	9450754
104311	11030797
104311	11912199
104311	10557208
104311	8878479
104311	15452145
104311	11738035
104311	9126060
104311	12110170
104311	17947293
104311	10635315
104311	15534260
104311	16216949
104311	11070093
104311	12944419
104311	9544835
104311	15622541
104311	10821758
104311	11553799
104311	9436726
104311	23254930
104311	8810256
104311	12551931
104311	15732120
104311	14645205
104311	8490014
104311	11402113
104311	9007311
104311	15549135
104311	11740561
104311	11144355
104311	12297048
104311	17366635
104311	11090127
104311	20826309
104311	8574969
104311	16752394
104311	12493737
104311	9172170
104311	11389157
104311	17158800
104311	16046406
104311	15766532
104311	12297508
104311	10811821
104311	8837617
104311	11027672
104311	17186461
104311	9298903
104311	10864326
104311	15448688
104311	9052708
104311	13678586
104311	11920851
104311	8766720
104311	12048239
104311	16043812
104311	9712537
104311	15159497
104311	11140686
104311	16897084
104311	11679632
104311	12058025
104311	17981814
104311	19667325
104311	12370477
104311	8943053
104311	1946377
104311	12736250
104311	12891668
104311	8742474
104311	12761548
104311	17502474
104311	15087467
104311	11978763
104311	9521423
104311	9539133
104311	11094121
104311	16033913
104311	8931704
104311	16116115
104311	12810495
104311	9073509
104311	14557582
104311	11524469
104311	10850703
104311	15066262
104311	8705854
104311	9160754
104311	7596406
104311	11198283
104311	16344340
104311	7623584
104311	9246482
104311	12198112
104311	11030342
104311	10206646
104311	9831473
104311	10932180
104311	8878531
104311	12660785
104311	16093313
104311	10655540
104311	12668610
104311	8755489
104311	15128703
104311	8643637
104311	16959576
104311	9443865
104311	10720282
104311	20929727
104311	7585193
104311	12145638
104311	10917532
104311	10206644
104311	11517342
104311	12163019
104311	10206647
104311	16628450
104311	11567612
104311	19641596
104311	9790190
104350	3795344
104400	22002956
104500	3169793
104500	13655172
104500	7833920
104500	9027503
104500	11978766
104500	6957136
104500	11487571
104500	4625727
104500	13469154
104510	292959
104510	2387085
104510	3422811
104510	15666299
104510	10466415
104510	8375104
104510	18203197
104510	9382143
104530	292722
104530	265269
104530	162891
104570	122795
104600	4299353
104600	6067055
105120	8684801
105120	228009
105120	3513049
105120	1322359
105120	2162627
105120	1311149
105120	1333716
105120	7836945
105120	8395367
105120	2153578
105120	2176164
105120	4543600
105120	305513
105120	1315718
105120	6610849
105120	6975851
105120	11754099
105120	1923356
105120	4109360
105150	3495457
105150	1352269
105150	6886625
105150	3517880
105150	3707586
105150	7945009
105150	9748011
105150	6390199
105150	4655034
105150	3982473
105150	3673496
105150	2689007
105150	20241165
105150	2436360
105150	637762
105150	2900981
105150	4056911
105150	4056910
105150	7396423
105150	3475718
105150	3551211
105200	1138543
105200	9389696
105200	8097946
105200	20962779
105200	3912110
105200	15745733
105200	12050338
105200	7111672
105200	3317049
105200	7344220
105200	7124780
105200	8464497
105200	8113408
105200	8639778
105200	22693999
105200	12208391
105200	4728894
105200	1808634
105210	10541593
105210	16009758
105210	7794243
105210	7844317
105210	12978172
105210	1848299
105210	6782125
105210	192115
105210	12771253
105210	23984729
105210	8071954
105210	4328330
105210	4328329
105210	7033114
105210	279930
105210	7018469
105210	17200500
105210	8100581
105210	7839813
105210	3479441
105210	8960746
105210	4443557
105210	4102463
105210	6375662
105210	7417777
105210	19365058
105210	5089749
105210	8857732
105210	8064809
105210	8097803
105210	3229002
105210	1685359
105210	11261421
105210	11940682
105210	3032328
105210	1351039
105210	9017939
105210	14404854
105210	15249622
105210	10468546
105210	11552976
105210	6691355
105210	18022643
105210	4884226
105210	14477245
105210	202208
105210	9066351
105210	15079068
105210	14981241
105210	1685700
105210	11385707
105210	6736244
105210	15820680
105210	3037905
105210	3379433
105210	10488818
105210	2829057
105210	3178532
105210	8579098
105210	2320592
105210	4952599
105210	2828557
105210	20697105
105210	1992765
105250	18179886
105250	7914213
105250	6945068
105250	993396
105250	8757765
105250	8752835
105250	17107390
105250	15656797
105250	19690585
105250	3970841
105250	6724776
105250	5057380
105250	13976058
105250	9111993
105250	5430314
105250	19663869
105300	14152212
105400	9817920
105400	7229665
105400	954772
105400	5096760
105400	7647793
105400	23104007
105400	17894379
105400	19188595
105400	15164063
105400	22323753
105400	16741123
105400	11555629
105400	12535368
105400	15883330
105400	6181766
105400	15623718
105400	14875225
105400	13804989
105400	18268245
105400	16931506
105400	11835381
105400	9029070
105400	10688913
105400	8592323
105400	8351519
105400	18669821
105400	12447931
105400	17671248
105400	13849712
105400	13849712
105400	19670447
105400	10195181
105400	18250315
105400	9753713
105400	11951178
105400	911233
105400	13708181
105400	15322088
105400	8209258
105400	13710241
105400	14675609
105400	6018874
105400	6018874
105400	944398
105400	7016254
105400	7438491
105400	1365052
105400	8105280
105400	12907804
105400	14985749
105400	18077368
105400	8487280
105400	20530642
105400	15478096
105400	14356347
105400	18413368
105400	12062019
105400	19451621
105400	10764647
105400	20348957
105400	19670443
105400	9818932
105400	17853944
105400	824491
105400	20616033
105400	1639406
105400	20577002
105400	17164329
105400	20368421
105400	15326253
105400	14349945
105400	17023659
105400	11343650
105400	12060716
105400	20460269
105400	11160962
105400	5843014
105400	17455292
105400	7887412
105400	19864493
105400	17486090
105400	16581901
105400	12354397
105400	16476815
105400	7846037
105400	8446170
105400	1349424
105400	9753716
105400	11386269
105400	19628475
105400	16291929
105400	835533
105400	7845611
105400	8875253
105400	2020294
105400	10737125
105400	18996918
105400	15568021
105400	1003176
105400	17702029
105400	4115557
105400	19088126
105400	15294873
105400	5790363
105400	8610185
105400	17277077
105400	19734901
105400	16093455
105400	2370562
105400	20007902
105400	19321847
105400	7605627
105400	20223753
105500	8418664
105500	6573137
105500	16990532
105500	17515539
105500	7212649
105500	6573136
105500	3969206
105500	3470778
105500	19405049
105500	16051700
105500	13907609
105500	22637429
105500	10732812
105500	11310628
105500	7936240
105500	5770171
105500	11708997
105500	19567404
105500	3603037
105500	18490618
105500	8332906
105500	17185385
105500	2396931
105550	23434116
105550	22739338
105550	20562461
105550	22964911
105550	21944778
105550	24139042
105550	4769153
105550	22936364
105550	23284068
105550	23597494
105550	11015796
105550	22637429
105550	20801718
105550	19433740
105550	22650353
105550	21031579
105550	18755042
105550	17805587
105550	23551834
105550	22499346
105550	16421333
105550	21072532
105550	1139787
105550	23423380
105550	21944779
105550	22637471
105550	22692064
105550	22964910
105550	17296840
105550	24027057
105550	16495328
105550	23111906
105550	19734901
105550	23731538
105563	1947952
105565	7737568
105565	1993504
105570	9246445
105570	6589634
105570	2813372
105580	3570551
105600	13867810
105600	638061
105600	5045964
105600	14458656
105600	7711721
105600	3345287
105600	8299769
105600	4432872
105600	6182166
105600	8500603
105600	14886400
105650	1718487
105650	714597
105650	13111217
105650	1718488
105650	8826887
105650	20960466
105650	13155070
105650	1718490
105650	14790824
105650	12406103
105650	13722603
105650	13722603
105650	8630424
105650	9988267
105650	1958491
105650	20252731
105650	5025485
105650	16990592
105650	13958671
105650	11264183
105650	17186470
105650	16741228
105650	22431104
105650	19061985
105650	6646173
105650	8160759
105650	6178949
105650	9792865
105650	9321770
105650	9241274
105650	4818099
105650	745221
105650	986086
105650	5042496
105650	1746615
105650	4742263
105650	276838
105650	23812780
105650	4445826
105650	660362
105650	8734811
105650	14616996
105650	5356983
105650	3732321
105650	5086730
105650	621285
105650	1718489
105650	13400593
105650	10192448
105650	1282827
105650	7684626
105650	4432558
105650	909014
105650	2309764
105650	747771
105650	273451
105650	6150395
105650	10590074
105650	10541318
105800	697608
105800	16611674
105800	5461057
105800	5684401
105800	5090946
105800	8526466
105800	7762046
105800	5901575
105800	4673261
105800	14605871
105800	5921322
105800	6859129
105800	845628
105800	5576485
105800	5418178
105800	16736093
105800	8559290
105800	10536126
105800	8042229
105800	9398980
105800	5069384
105800	10470812
105800	11536080
105800	6646412
105800	8264874
105800	7666217
105800	8091449
105800	14512962
105800	4649154
105800	13840303
105800	19237697
105800	20364137
105800	12750963
105805	1867942
105805	3360529
105805	3394619
105830	20034088
105830	8651269
105830	10417280
105830	8499948
105830	3608219
105830	5010558
105830	8786067
105830	6025370
105830	3409926
105830	11283796
105830	9634532
105830	7795645
105830	7625442
105830	9245988
105830	12210318
105830	8644742
105830	7987324
105830	1357962
105830	9556704
105830	9195990
105830	1303278
105830	4000278
105830	7905534
105830	1519953
105830	7684188
105830	1619637
105830	1360768
105830	2774001
105830	12016591
105830	3198109
105830	8103288
105830	7246489
105830	3063533
105830	1867202
105830	7192492
105830	8362910
105830	3585943
105830	8456836
105830	10861661
105830	9831341
105830	2012134
105830	2769727
105830	10482951
105830	12668608
105830	9042916
105830	8364575
105830	960285
105830	11977186
105830	1683160
105830	7319144
105830	18627066
105830	1679180
105830	2309778
105830	9949213
105830	9808466
105830	21844811
105830	3674117
105830	8494033
105830	8988171
105830	1985457
105830	1971993
105830	2564739
105830	10982040
105830	7450780
105830	1363801
105830	11258627
105830	11748306
105830	15805153
105830	3688021
105830	2309780
105830	1672177
105830	2325098
105830	8988172
105830	1362220
105830	21596294
105830	9546330
105830	15150776
105830	10196695
105830	15385437
105830	9973277
105830	12549484
105830	7180875
105830	955942
105830	2918545
105830	11896453
105830	1598916
105830	8178815
105830	8093396
105830	7677166
105830	2466440
105830	8352279
105830	7802001
105830	9182785
105830	17152063
105830	2325111
105830	8929945
105830	1740313
105830	2893543
105830	9557895
105830	21204213
105830	11078565
105830	1486699
105830	9321755
105830	16401744
105830	19455185
105830	15470370
105830	8576558
105830	1338769
105830	8317476
105830	2035528
105830	3321989
105830	16470747
105830	7091188
105830	2729353
105830	11343340
105830	2309781
105830	18701717
105835	6018472
105835	12707967
105835	8267010
106050	12657019
106050	17342156
106050	17033175
106050	7451703
106050	1220816
106070	14186663
106070	7189031
106070	7191526
106070	3342546
106070	998575
106070	20241165
106070	537017
106100	1518394
106100	712188
106100	3494945
106100	2723063
106100	14257837
106100	676240
106100	11161971
106100	3056508
106100	8628365
106100	21208119
106100	20818888
106100	7091182
106100	3818946
106100	20818887
106100	13694388
106100	7618673
106100	4128807
106100	4393526
106100	14046003
106100	14223932
106100	6781937
106100	7165360
106100	4551861
106100	2687589
106100	7351888
106100	449665
106100	792688
106100	21208116
106100	6727934
106100	6405274
106100	16813612
106100	6702887
106100	6354379
106100	13484317
106100	3534579
106100	4935379
106100	8450054
106100	14461961
106100	2895279
106100	2296585
106100	2454251
106100	20818894
106100	21208119
106100	3584502
106100	11700154
106100	1333923
106100	4179348
106100	6833491
106100	292793
106100	4107267
106100	14277836
106100	6794961
106100	4558045
106100	4207178
106100	6824488
106100	294325
106100	3587308
106100	2323781
106100	13778063
106100	7359956
106100	8755917
106100	8628358
106100	8105195
106100	3653633
106100	21208117
106100	21208117
106100	17502473
106100	7352788
